STATEFP,COUNTYFP,TRACTCE,AFFGEOID,GEOID,NAME,NAMELSAD,STUSPS,NAMELSADCO,STATE_NAME,LSAD,ALAND,AWATER
48,289,950201,1400000US48289950201,48289950201,9502.01,Census Tract 9502.01,TX,Leon County,Texas,CT,473444650,9387966
48,477,170502,1400000US48477170502,48477170502,1705.02,Census Tract 1705.02,TX,Washington County,Texas,CT,359697264,11509210
48,457,950202,1400000US48457950202,48457950202,9502.02,Census Tract 9502.02,TX,Tyler County,Texas,CT,339666786,2780574
48,347,950401,1400000US48347950401,48347950401,9504.01,Census Tract 9504.01,TX,Nacogdoches County,Texas,CT,183218513,62465
48,347,950304,1400000US48347950304,48347950304,9503.04,Census Tract 9503.04,TX,Nacogdoches County,Texas,CT,356784976,9214393
48,505,950303,1400000US48505950303,48505950303,9503.03,Census Tract 9503.03,TX,Zapata County,Texas,CT,1402958,0
48,479,001725,1400000US48479001725,48479001725,17.25,Census Tract 17.25,TX,Webb County,Texas,CT,2159669,0
48,479,001821,1400000US48479001821,48479001821,18.21,Census Tract 18.21,TX,Webb County,Texas,CT,849253,0
48,373,210401,1400000US48373210401,48373210401,2104.01,Census Tract 2104.01,TX,Polk County,Texas,CT,413085428,522869
48,187,210716,1400000US48187210716,48187210716,2107.16,Census Tract 2107.16,TX,Guadalupe County,Texas,CT,1332749,0
48,187,210715,1400000US48187210715,48187210715,2107.15,Census Tract 2107.15,TX,Guadalupe County,Texas,CT,1296246,0
48,187,210614,1400000US48187210614,48187210614,2106.14,Census Tract 2106.14,TX,Guadalupe County,Texas,CT,4868003,813
48,039,660705,1400000US48039660705,48039660705,6607.05,Census Tract 6607.05,TX,Brazoria County,Texas,CT,3358297,0
48,039,660608,1400000US48039660608,48039660608,6606.08,Census Tract 6606.08,TX,Brazoria County,Texas,CT,3381660,0
48,039,660612,1400000US48039660612,48039660612,6606.12,Census Tract 6606.12,TX,Brazoria County,Texas,CT,3414935,0
48,493,000405,1400000US48493000405,48493000405,4.05,Census Tract 4.05,TX,Wilson County,Texas,CT,23675640,87156
48,091,310302,1400000US48091310302,48091310302,3103.02,Census Tract 3103.02,TX,Comal County,Texas,CT,5568806,76375
48,251,130222,1400000US48251130222,48251130222,1302.22,Census Tract 1302.22,TX,Johnson County,Texas,CT,3652914,0
48,215,021703,1400000US48215021703,48215021703,217.03,Census Tract 217.03,TX,Hidalgo County,Texas,CT,3255266,0
48,215,024120,1400000US48215024120,48215024120,241.20,Census Tract 241.20,TX,Hidalgo County,Texas,CT,97064085,15468
48,215,020306,1400000US48215020306,48215020306,203.06,Census Tract 203.06,TX,Hidalgo County,Texas,CT,2914215,0
48,215,024128,1400000US48215024128,48215024128,241.28,Census Tract 241.28,TX,Hidalgo County,Texas,CT,6461984,8748
48,215,020807,1400000US48215020807,48215020807,208.07,Census Tract 208.07,TX,Hidalgo County,Texas,CT,1315215,0
48,215,020409,1400000US48215020409,48215020409,204.09,Census Tract 204.09,TX,Hidalgo County,Texas,CT,1250659,0
48,215,022703,1400000US48215022703,48215022703,227.03,Census Tract 227.03,TX,Hidalgo County,Texas,CT,1767990,0
48,215,021314,1400000US48215021314,48215021314,213.14,Census Tract 213.14,TX,Hidalgo County,Texas,CT,1661864,0
48,215,024002,1400000US48215024002,48215024002,240.02,Census Tract 240.02,TX,Hidalgo County,Texas,CT,2561302,0
48,215,022113,1400000US48215022113,48215022113,221.13,Census Tract 221.13,TX,Hidalgo County,Texas,CT,4247131,20781
48,215,024127,1400000US48215024127,48215024127,241.27,Census Tract 241.27,TX,Hidalgo County,Texas,CT,13810922,0
48,215,020211,1400000US48215020211,48215020211,202.11,Census Tract 202.11,TX,Hidalgo County,Texas,CT,2295956,0
48,215,023525,1400000US48215023525,48215023525,235.25,Census Tract 235.25,TX,Hidalgo County,Texas,CT,15003061,0
48,215,021406,1400000US48215021406,48215021406,214.06,Census Tract 214.06,TX,Hidalgo County,Texas,CT,1520693,0
48,215,021002,1400000US48215021002,48215021002,210.02,Census Tract 210.02,TX,Hidalgo County,Texas,CT,1508057,11292
48,041,002019,1400000US48041002019,48041002019,20.19,Census Tract 20.19,TX,Brazos County,Texas,CT,2117268,0
48,041,002025,1400000US48041002025,48041002025,20.25,Census Tract 20.25,TX,Brazos County,Texas,CT,4314276,0
48,041,001102,1400000US48041001102,48041001102,11.02,Census Tract 11.02,TX,Brazos County,Texas,CT,447886,0
48,041,001401,1400000US48041001401,48041001401,14.01,Census Tract 14.01,TX,Brazos County,Texas,CT,225664,0
48,041,002024,1400000US48041002024,48041002024,20.24,Census Tract 20.24,TX,Brazos County,Texas,CT,902390,0
48,041,002023,1400000US48041002023,48041002023,20.23,Census Tract 20.23,TX,Brazos County,Texas,CT,552593,0
48,217,960501,1400000US48217960501,48217960501,9605.01,Census Tract 9605.01,TX,Hill County,Texas,CT,262202543,7653515
48,325,000802,1400000US48325000802,48325000802,8.02,Census Tract 8.02,TX,Medina County,Texas,CT,31916660,146445
48,309,000401,1400000US48309000401,48309000401,4.01,Census Tract 4.01,TX,McLennan County,Texas,CT,1189046,0
48,423,002012,1400000US48423002012,48423002012,20.12,Census Tract 20.12,TX,Smith County,Texas,CT,6779484,129942
48,423,001608,1400000US48423001608,48423001608,16.08,Census Tract 16.08,TX,Smith County,Texas,CT,12108441,365613
48,139,060602,1400000US48139060602,48139060602,606.02,Census Tract 606.02,TX,Ellis County,Texas,CT,4685725,214753
48,139,060220,1400000US48139060220,48139060220,602.20,Census Tract 602.20,TX,Ellis County,Texas,CT,2746983,44021
48,225,950102,1400000US48225950102,48225950102,9501.02,Census Tract 9501.02,TX,Houston County,Texas,CT,546342149,1211146
48,463,950201,1400000US48463950201,48463950201,9502.01,Census Tract 9502.01,TX,Uvalde County,Texas,CT,2318638813,10291438
48,127,950201,1400000US48127950201,48127950201,9502.01,Census Tract 9502.01,TX,Dimmit County,Texas,CT,10659541,28735
48,073,950302,1400000US48073950302,48073950302,9503.02,Census Tract 9503.02,TX,Cherokee County,Texas,CT,280391487,5294909
48,273,020102,1400000US48273020102,48273020102,201.02,Census Tract 201.02,TX,Kleberg County,Texas,CT,892936446,3704213
48,273,020401,1400000US48273020401,48273020401,204.01,Census Tract 204.01,TX,Kleberg County,Texas,CT,6476018,49480
48,053,960501,1400000US48053960501,48053960501,9605.01,Census Tract 9605.01,TX,Burnet County,Texas,CT,12821419,4489595
48,465,950802,1400000US48465950802,48465950802,9508.02,Census Tract 9508.02,TX,Val Verde County,Texas,CT,7706249519,216699319
48,355,006201,1400000US48355006201,48355006201,62.01,Census Tract 62.01,TX,Nueces County,Texas,CT,2550055,226339
48,355,001201,1400000US48355001201,48355001201,12.01,Census Tract 12.01,TX,Nueces County,Texas,CT,833258,0
48,141,010356,1400000US48141010356,48141010356,103.56,Census Tract 103.56,TX,El Paso County,Texas,CT,1688349,0
48,141,010363,1400000US48141010363,48141010363,103.63,Census Tract 103.63,TX,El Paso County,Texas,CT,3737243,0
48,329,010117,1400000US48329010117,48329010117,101.17,Census Tract 101.17,TX,Midland County,Texas,CT,10939112,0
48,329,010127,1400000US48329010127,48329010127,101.27,Census Tract 101.27,TX,Midland County,Texas,CT,16044768,0
48,351,950202,1400000US48351950202,48351950202,9502.02,Census Tract 9502.02,TX,Newton County,Texas,CT,568949579,2716638
48,209,010308,1400000US48209010308,48209010308,103.08,Census Tract 103.08,TX,Hays County,Texas,CT,486459,0
48,209,010925,1400000US48209010925,48209010925,109.25,Census Tract 109.25,TX,Hays County,Texas,CT,7697837,28517
48,389,950600,1400000US48389950600,48389950600,9506,Census Tract 9506,TX,Reeves County,Texas,CT,6812006616,17396672
48,367,140707,1400000US48367140707,48367140707,1407.07,Census Tract 1407.07,TX,Parker County,Texas,CT,24418860,0
48,441,012702,1400000US48441012702,48441012702,127.02,Census Tract 127.02,TX,Taylor County,Texas,CT,2881609,49109
48,381,021611,1400000US48381021611,48381021611,216.11,Census Tract 216.11,TX,Randall County,Texas,CT,14013629,488011
48,027,023115,1400000US48027023115,48027023115,231.15,Census Tract 231.15,TX,Bell County,Texas,CT,1852046,0
48,027,021102,1400000US48027021102,48027021102,211.02,Census Tract 211.02,TX,Bell County,Texas,CT,1853175,0
48,397,040511,1400000US48397040511,48397040511,405.11,Census Tract 405.11,TX,Rockwall County,Texas,CT,10146056,9566770
48,303,000902,1400000US48303000902,48303000902,9.02,Census Tract 9.02,TX,Lubbock County,Texas,CT,3989763,19181
48,303,010409,1400000US48303010409,48303010409,104.09,Census Tract 104.09,TX,Lubbock County,Texas,CT,717695,0
48,303,001908,1400000US48303001908,48303001908,19.08,Census Tract 19.08,TX,Lubbock County,Texas,CT,1757531,66980
48,303,000410,1400000US48303000410,48303000410,4.10,Census Tract 4.10,TX,Lubbock County,Texas,CT,2370485,2846
48,303,001906,1400000US48303001906,48303001906,19.06,Census Tract 19.06,TX,Lubbock County,Texas,CT,1387999,0
48,303,010410,1400000US48303010410,48303010410,104.10,Census Tract 104.10,TX,Lubbock County,Texas,CT,1268335,0
48,121,021413,1400000US48121021413,48121021413,214.13,Census Tract 214.13,TX,Denton County,Texas,CT,2482977,15045
48,121,021759,1400000US48121021759,48121021759,217.59,Census Tract 217.59,TX,Denton County,Texas,CT,1498350,12001
48,121,020137,1400000US48121020137,48121020137,201.37,Census Tract 201.37,TX,Denton County,Texas,CT,1428093,0
48,121,021639,1400000US48121021639,48121021639,216.39,Census Tract 216.39,TX,Denton County,Texas,CT,1341982,0
48,121,021540,1400000US48121021540,48121021540,215.40,Census Tract 215.40,TX,Denton County,Texas,CT,3421192,67910
48,167,721102,1400000US48167721102,48167721102,7211.02,Census Tract 7211.02,TX,Galveston County,Texas,CT,3532125,20135
48,167,720505,1400000US48167720505,48167720505,7205.05,Census Tract 7205.05,TX,Galveston County,Texas,CT,2656499,0
48,339,693104,1400000US48339693104,48339693104,6931.04,Census Tract 6931.04,TX,Montgomery County,Texas,CT,1899049,39902
48,339,693202,1400000US48339693202,48339693202,6932.02,Census Tract 6932.02,TX,Montgomery County,Texas,CT,9266471,0
48,339,693503,1400000US48339693503,48339693503,6935.03,Census Tract 6935.03,TX,Montgomery County,Texas,CT,2607373,0
48,339,693800,1400000US48339693800,48339693800,6938,Census Tract 6938,TX,Montgomery County,Texas,CT,13608666,129953
48,339,693302,1400000US48339693302,48339693302,6933.02,Census Tract 6933.02,TX,Montgomery County,Texas,CT,3113404,0
48,339,691801,1400000US48339691801,48339691801,6918.01,Census Tract 6918.01,TX,Montgomery County,Texas,CT,3295642,0
48,339,692102,1400000US48339692102,48339692102,6921.02,Census Tract 6921.02,TX,Montgomery County,Texas,CT,4441941,0
48,029,191818,1400000US48029191818,48029191818,1918.18,Census Tract 1918.18,TX,Bexar County,Texas,CT,6684487,1139
48,157,675102,1400000US48157675102,48157675102,6751.02,Census Tract 6751.02,TX,Fort Bend County,Texas,CT,1827105,0
48,157,673502,1400000US48157673502,48157673502,6735.02,Census Tract 6735.02,TX,Fort Bend County,Texas,CT,2372875,42822
48,157,673005,1400000US48157673005,48157673005,6730.05,Census Tract 6730.05,TX,Fort Bend County,Texas,CT,2880494,62602
48,157,672603,1400000US48157672603,48157672603,6726.03,Census Tract 6726.03,TX,Fort Bend County,Texas,CT,1394795,640
48,157,673113,1400000US48157673113,48157673113,6731.13,Census Tract 6731.13,TX,Fort Bend County,Texas,CT,3685144,52948
48,157,675503,1400000US48157675503,48157675503,6755.03,Census Tract 6755.03,TX,Fort Bend County,Texas,CT,228927298,13825624
48,157,671101,1400000US48157671101,48157671101,6711.01,Census Tract 6711.01,TX,Fort Bend County,Texas,CT,1615996,17708
48,439,122701,1400000US48439122701,48439122701,1227.01,Census Tract 1227.01,TX,Tarrant County,Texas,CT,1116828,0
48,439,113118,1400000US48439113118,48439113118,1131.18,Census Tract 1131.18,TX,Tarrant County,Texas,CT,683755,0
48,439,111026,1400000US48439111026,48439111026,1110.26,Census Tract 1110.26,TX,Tarrant County,Texas,CT,2356541,0
48,439,113409,1400000US48439113409,48439113409,1134.09,Census Tract 1134.09,TX,Tarrant County,Texas,CT,2313067,0
48,061,012616,1400000US48061012616,48061012616,126.16,Census Tract 126.16,TX,Cameron County,Texas,CT,1277810,0
48,061,014402,1400000US48061014402,48061014402,144.02,Census Tract 144.02,TX,Cameron County,Texas,CT,8578888,253770
48,061,011702,1400000US48061011702,48061011702,117.02,Census Tract 117.02,TX,Cameron County,Texas,CT,1274067,34312
48,061,011602,1400000US48061011602,48061011602,116.02,Census Tract 116.02,TX,Cameron County,Texas,CT,1721319,41913
48,061,014401,1400000US48061014401,48061014401,144.01,Census Tract 144.01,TX,Cameron County,Texas,CT,11330118,11528
48,061,014502,1400000US48061014502,48061014502,145.02,Census Tract 145.02,TX,Cameron County,Texas,CT,2038026,0
48,061,012103,1400000US48061012103,48061012103,121.03,Census Tract 121.03,TX,Cameron County,Texas,CT,981508,0
48,491,020608,1400000US48491020608,48491020608,206.08,Census Tract 206.08,TX,Williamson County,Texas,CT,7845295,18745
48,491,020815,1400000US48491020815,48491020815,208.15,Census Tract 208.15,TX,Williamson County,Texas,CT,2071541,12724
48,491,020338,1400000US48491020338,48491020338,203.38,Census Tract 203.38,TX,Williamson County,Texas,CT,2777806,1197
48,201,452502,1400000US48201452502,48201452502,4525.02,Census Tract 4525.02,TX,Harris County,Texas,CT,1132429,0
48,201,413301,1400000US48201413301,48201413301,4133.01,Census Tract 4133.01,TX,Harris County,Texas,CT,1413243,19240
48,201,252304,1400000US48201252304,48201252304,2523.04,Census Tract 2523.04,TX,Harris County,Texas,CT,1521227,2943
48,201,321102,1400000US48201321102,48201321102,3211.02,Census Tract 3211.02,TX,Harris County,Texas,CT,2558315,6907
48,201,552402,1400000US48201552402,48201552402,5524.02,Census Tract 5524.02,TX,Harris County,Texas,CT,3543528,0
48,201,522002,1400000US48201522002,48201522002,5220.02,Census Tract 5220.02,TX,Harris County,Texas,CT,907090,0
48,201,521402,1400000US48201521402,48201521402,5214.02,Census Tract 5214.02,TX,Harris County,Texas,CT,930581,0
48,201,550307,1400000US48201550307,48201550307,5503.07,Census Tract 5503.07,TX,Harris County,Texas,CT,2723299,9506
48,201,240101,1400000US48201240101,48201240101,2401.01,Census Tract 2401.01,TX,Harris County,Texas,CT,1642726,0
48,201,542303,1400000US48201542303,48201542303,5423.03,Census Tract 5423.03,TX,Harris County,Texas,CT,1355958,7051
48,201,550303,1400000US48201550303,48201550303,5503.03,Census Tract 5503.03,TX,Harris County,Texas,CT,1471075,680
48,201,522001,1400000US48201522001,48201522001,5220.01,Census Tract 5220.01,TX,Harris County,Texas,CT,1097914,45404
48,201,510801,1400000US48201510801,48201510801,5108.01,Census Tract 5108.01,TX,Harris County,Texas,CT,871369,0
48,201,341203,1400000US48201341203,48201341203,3412.03,Census Tract 3412.03,TX,Harris County,Texas,CT,1239528,163340
48,201,253501,1400000US48201253501,48201253501,2535.01,Census Tract 2535.01,TX,Harris County,Texas,CT,2424387,15374
48,201,452703,1400000US48201452703,48201452703,4527.03,Census Tract 4527.03,TX,Harris County,Texas,CT,1420386,0
48,201,314004,1400000US48201314004,48201314004,3140.04,Census Tract 3140.04,TX,Harris County,Texas,CT,186949,0
48,201,431204,1400000US48201431204,48201431204,4312.04,Census Tract 4312.04,TX,Harris County,Texas,CT,869126,0
48,201,511003,1400000US48201511003,48201511003,5110.03,Census Tract 5110.03,TX,Harris County,Texas,CT,1065973,0
48,201,551601,1400000US48201551601,48201551601,5516.01,Census Tract 5516.01,TX,Harris County,Texas,CT,1373669,1972
48,201,431804,1400000US48201431804,48201431804,4318.04,Census Tract 4318.04,TX,Harris County,Texas,CT,1080126,699
48,201,313902,1400000US48201313902,48201313902,3139.02,Census Tract 3139.02,TX,Harris County,Texas,CT,633938,0
48,201,510701,1400000US48201510701,48201510701,5107.01,Census Tract 5107.01,TX,Harris County,Texas,CT,565079,12309
48,201,222701,1400000US48201222701,48201222701,2227.01,Census Tract 2227.01,TX,Harris County,Texas,CT,1072533,7370
48,201,340501,1400000US48201340501,48201340501,3405.01,Census Tract 3405.01,TX,Harris County,Texas,CT,2038296,16341
48,201,521501,1400000US48201521501,48201521501,5215.01,Census Tract 5215.01,TX,Harris County,Texas,CT,495910,0
48,201,340101,1400000US48201340101,48201340101,3401.01,Census Tract 3401.01,TX,Harris County,Texas,CT,3978331,17205
48,201,433601,1400000US48201433601,48201433601,4336.01,Census Tract 4336.01,TX,Harris County,Texas,CT,665081,0
48,201,432803,1400000US48201432803,48201432803,4328.03,Census Tract 4328.03,TX,Harris County,Texas,CT,324249,0
48,201,453002,1400000US48201453002,48201453002,4530.02,Census Tract 4530.02,TX,Harris County,Texas,CT,2054729,567
48,201,432501,1400000US48201432501,48201432501,4325.01,Census Tract 4325.01,TX,Harris County,Texas,CT,915871,0
48,201,422304,1400000US48201422304,48201422304,4223.04,Census Tract 4223.04,TX,Harris County,Texas,CT,522746,0
48,201,342801,1400000US48201342801,48201342801,3428.01,Census Tract 3428.01,TX,Harris County,Texas,CT,2276348,1130
48,201,232202,1400000US48201232202,48201232202,2322.02,Census Tract 2322.02,TX,Harris County,Texas,CT,5531672,72558
48,201,423002,1400000US48201423002,48201423002,4230.02,Census Tract 4230.02,TX,Harris County,Texas,CT,1394605,53770
48,201,413206,1400000US48201413206,48201413206,4132.06,Census Tract 4132.06,TX,Harris County,Texas,CT,263130,4055
48,201,541205,1400000US48201541205,48201541205,5412.05,Census Tract 5412.05,TX,Harris County,Texas,CT,1363926,0
48,201,410501,1400000US48201410501,48201410501,4105.01,Census Tract 4105.01,TX,Harris County,Texas,CT,552083,0
48,201,431404,1400000US48201431404,48201431404,4314.04,Census Tract 4314.04,TX,Harris County,Texas,CT,384352,0
48,201,222601,1400000US48201222601,48201222601,2226.01,Census Tract 2226.01,TX,Harris County,Texas,CT,1359945,0
48,201,432703,1400000US48201432703,48201432703,4327.03,Census Tract 4327.03,TX,Harris County,Texas,CT,471721,0
48,201,533803,1400000US48201533803,48201533803,5338.03,Census Tract 5338.03,TX,Harris County,Texas,CT,3448630,7466
48,201,980300,1400000US48201980300,48201980300,9803,Census Tract 9803,TX,Harris County,Texas,CT,1216879,0
48,201,454505,1400000US48201454505,48201454505,4545.05,Census Tract 4545.05,TX,Harris County,Texas,CT,2979577,47734
48,201,454303,1400000US48201454303,48201454303,4543.03,Census Tract 4543.03,TX,Harris County,Texas,CT,1435134,0
